,data,energia_usada,v1,v2,v3,v4,v5,v6,v7,v8,v9,dia,semana,mes
24362,2018-11-09 18:45:00,33.62,12.46,0.0,0.02,93.77,100.0,67500,dia_da_semana,terca_feira,carga_media,9,45,11
24363,2018-11-09 19:00:00,34.81,13.86,0.0,0.02,92.91,100.0,68400,dia_da_semana,terca_feira,carga_media,9,45,11
24364,2018-11-09 19:15:00,37.26,14.83,0.0,0.02,92.91,100.0,69300,dia_da_semana,terca_feira,carga_media,9,45,11
24365,2018-11-09 19:30:00,37.76,15.23,0.0,0.02,92.74,100.0,70200,dia_da_semana,terca_feira,carga_media,9,45,11
24366,2018-11-09 19:45:00,37.58,15.08,0.0,0.02,92.81,100.0,71100,dia_da_semana,terca_feira,carga_media,9,45,11
24367,2018-11-09 20:00:00,32.15,10.58,0.0,0.01,94.99,100.0,72000,dia_da_semana,terca_feira,carga_media,9,45,11
24368,2018-11-09 20:15:00,37.33,15.52,0.0,0.02,92.34,100.0,72900,dia_da_semana,terca_feira,carga_media,9,45,11
24369,2018-11-09 20:30:00,38.52,16.24,0.0,0.02,92.15,100.0,73800,dia_da_semana,terca_feira,carga_media,9,45,11
24370,2018-11-09 20:45:00,34.02,12.28,0.18,0.02,94.06,100.0,74700,dia_da_semana,terca_feira,carga_media,9,45,11
24416,2018-12-09 08:15:00,58.07,46.76,0.0,0.03,77.89,100.0,29700,dia_da_semana,quarta_feira,carga_leve,9,49,12
24418,2018-12-09 08:45:00,87.91,63.5,0.0,0.04,81.06,100.0,31500,dia_da_semana,quarta_feira,carga_leve,9,49,12
24419,2018-12-09 09:00:00,54.54,31.68,0.0,0.03,86.47,100.0,32400,dia_da_semana,quarta_feira,carga_leve,9,49,12
24420,2018-12-09 09:15:00,54.25,30.92,0.0,0.02,86.88,100.0,33300,dia_da_semana,quarta_feira,carga_media,9,49,12
24421,2018-12-09 09:30:00,41.69,21.17,0.0,0.02,89.16,100.0,34200,dia_da_semana,quarta_feira,carga_media,9,49,12
24422,2018-12-09 09:45:00,52.78,29.66,0.0,0.02,87.18,100.0,35100,dia_da_semana,quarta_feira,carga_media,9,49,12
24423,2018-12-09 10:00:00,59.33,36.47,0.0,0.03,85.19,100.0,36000,dia_da_semana,quarta_feira,carga_media,9,49,12
24424,2018-12-09 10:15:00,47.84,23.33,0.0,0.02,89.88,100.0,36900,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24425,2018-12-09 10:30:00,46.15,24.52,0.0,0.02,88.31,100.0,37800,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24426,2018-12-09 10:45:00,49.03,28.12,0.0,0.02,86.75,100.0,38700,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24427,2018-12-09 11:00:00,55.44,36.32,0.0,0.03,83.65,100.0,39600,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24428,2018-12-09 11:15:00,67.0,45.43,0.0,0.03,82.77,100.0,40500,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24429,2018-12-09 11:30:00,54.36,36.0,0.0,0.02,83.37,100.0,41400,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24430,2018-12-09 11:45:00,59.33,39.56,0.0,0.03,83.2,100.0,42300,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24431,2018-12-09 12:00:00,44.35,35.1,0.65,0.02,78.41,99.99,43200,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24436,2018-12-09 13:15:00,38.23,19.76,2.45,0.02,88.84,99.8,47700,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24437,2018-12-09 13:30:00,64.22,44.96,0.0,0.03,81.92,100.0,48600,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24438,2018-12-09 13:45:00,62.42,45.68,0.0,0.03,80.7,100.0,49500,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24439,2018-12-09 14:00:00,66.53,43.06,0.0,0.03,83.95,100.0,50400,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24440,2018-12-09 14:15:00,91.51,52.27,0.0,0.04,86.83,100.0,51300,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24441,2018-12-09 14:30:00,66.02,42.08,0.0,0.03,84.33,100.0,52200,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24442,2018-12-09 14:45:00,76.82,39.82,0.0,0.04,88.78,100.0,53100,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24443,2018-12-09 15:00:00,115.7,64.8,0.0,0.05,87.25,100.0,54000,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24444,2018-12-09 15:15:00,77.44,45.25,0.0,0.04,86.34,100.0,54900,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24445,2018-12-09 15:30:00,99.68,55.94,0.0,0.05,87.21,100.0,55800,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24446,2018-12-09 15:45:00,120.13,66.17,0.0,0.06,87.59,100.0,56700,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24447,2018-12-09 16:00:00,87.52,42.08,0.0,0.04,90.12,100.0,57600,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24448,2018-12-09 16:15:00,53.75,29.88,0.0,0.02,87.4,100.0,58500,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24449,2018-12-09 16:30:00,57.49,31.93,0.0,0.03,87.42,100.0,59400,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24450,2018-12-09 16:45:00,58.39,32.44,0.0,0.03,87.42,100.0,60300,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24451,2018-12-09 17:00:00,58.39,32.62,0.0,0.03,87.3,100.0,61200,dia_da_semana,quarta_feira,carga_maxima,9,49,12
24452,2018-12-09 17:15:00,58.39,36.72,0.0,0.03,84.65,100.0,62100,dia_da_semana,quarta_feira,carga_media,9,49,12
24453,2018-12-09 17:30:00,43.49,22.03,0.14,0.02,89.21,100.0,63000,dia_da_semana,quarta_feira,carga_media,9,49,12
24454,2018-12-09 17:45:00,29.09,1.12,1.62,0.01,99.93,99.85,63900,dia_da_semana,quarta_feira,carga_media,9,49,12
24455,2018-12-09 18:00:00,27.32,5.0,1.19,0.01,98.37,99.91,64800,dia_da_semana,quarta_feira,carga_media,9,49,12
24456,2018-12-09 18:15:00,43.45,30.31,0.0,0.02,82.02,100.0,65700,dia_da_semana,quarta_feira,carga_media,9,49,12
24457,2018-12-09 18:30:00,55.76,40.46,0.0,0.03,80.94,100.0,66600,dia_da_semana,quarta_feira,carga_media,9,49,12
24458,2018-12-09 18:45:00,51.8,31.61,0.0,0.02,85.36,100.0,67500,dia_da_semana,quarta_feira,carga_media,9,49,12
24459,2018-12-09 19:00:00,44.14,23.33,0.0,0.02,88.41,100.0,68400,dia_da_semana,quarta_feira,carga_media,9,49,12
24460,2018-12-09 19:15:00,58.5,36.79,0.0,0.03,84.65,100.0,69300,dia_da_semana,quarta_feira,carga_media,9,49,12
24461,2018-12-09 19:30:00,44.6,24.8,0.0,0.02,87.4,100.0,70200,dia_da_semana,quarta_feira,carga_media,9,49,12
24462,2018-12-09 19:45:00,49.5,26.64,0.0,0.02,88.06,100.0,71100,dia_da_semana,quarta_feira,carga_media,9,49,12
24463,2018-12-09 20:00:00,56.09,35.53,0.0,0.03,84.48,100.0,72000,dia_da_semana,quarta_feira,carga_media,9,49,12
24464,2018-12-09 20:15:00,40.39,22.79,0.0,0.02,87.09,100.0,72900,dia_da_semana,quarta_feira,carga_media,9,49,12
24465,2018-12-09 20:30:00,43.31,25.42,0.0,0.02,86.24,100.0,73800,dia_da_semana,quarta_feira,carga_media,9,49,12
24466,2018-12-09 20:45:00,32.51,6.34,0.36,0.01,98.15,99.99,74700,dia_da_semana,quarta_feira,carga_media,9,49,12
24512,2018-09-13 08:15:00,35.75,34.49,0.0,0.02,71.97,100.0,29700,dia_da_semana,quinta_feira,carga_leve,13,37,9
24513,2018-09-13 08:30:00,52.78,58.28,0.0,0.02,67.13,100.0,30600,dia_da_semana,quinta_feira,carga_leve,13,37,9
24514,2018-09-13 08:45:00,47.95,46.51,0.0,0.02,71.78,100.0,31500,dia_da_semana,quinta_feira,carga_leve,13,37,9
24515,2018-09-13 09:00:00,90.79,52.99,0.0,0.04,86.37,100.0,32400,dia_da_semana,quinta_feira,carga_leve,13,37,9
24516,2018-09-13 09:15:00,108.72,60.16,0.0,0.05,87.5,100.0,33300,dia_da_semana,quinta_feira,carga_media,13,37,9
24517,2018-09-13 09:30:00,105.52,55.22,0.0,0.05,88.6,100.0,34200,dia_da_semana,quinta_feira,carga_media,13,37,9
24518,2018-09-13 09:45:00,59.51,38.66,0.0,0.03,83.86,100.0,35100,dia_da_semana,quinta_feira,carga_media,13,37,9
24519,2018-09-13 10:00:00,116.64,65.66,0.0,0.05,87.14,100.0,36000,dia_da_semana,quinta_feira,carga_media,13,37,9
24521,2018-09-13 10:30:00,78.44,47.3,0.0,0.04,85.64,100.0,37800,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24522,2018-09-13 10:45:00,51.8,29.3,0.0,0.02,87.04,100.0,38700,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24523,2018-09-13 11:00:00,53.6,28.44,0.0,0.02,88.34,100.0,39600,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24524,2018-09-13 11:15:00,50.33,24.26,0.0,0.02,90.08,100.0,40500,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24525,2018-09-13 11:30:00,51.01,25.85,0.0,0.02,89.2,100.0,41400,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24526,2018-09-13 11:45:00,56.45,32.69,0.0,0.03,86.54,100.0,42300,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24527,2018-09-13 12:00:00,56.09,41.72,0.29,0.03,80.24,100.0,43200,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24532,2018-09-13 13:15:00,40.25,21.2,1.58,0.02,88.48,99.92,47700,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24533,2018-09-13 13:30:00,60.48,39.71,0.0,0.03,83.59,100.0,48600,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24534,2018-09-13 13:45:00,58.18,35.53,0.0,0.03,85.34,100.0,49500,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24535,2018-09-13 14:00:00,65.99,39.46,0.0,0.03,85.83,100.0,50400,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24536,2018-09-13 14:15:00,59.8,39.24,0.0,0.03,83.61,100.0,51300,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24537,2018-09-13 14:30:00,51.44,37.48,0.0,0.02,80.82,100.0,52200,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24538,2018-09-13 14:45:00,61.81,33.08,0.0,0.03,88.17,100.0,53100,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24539,2018-09-13 15:00:00,67.9,38.92,0.0,0.03,86.76,100.0,54000,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24540,2018-09-13 15:15:00,109.01,54.58,0.0,0.05,89.42,100.0,54900,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24541,2018-09-13 15:30:00,99.72,50.29,0.0,0.05,89.29,100.0,55800,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24542,2018-09-13 15:45:00,68.0,34.6,0.0,0.03,89.13,100.0,56700,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24543,2018-09-13 16:00:00,101.02,54.07,0.0,0.05,88.17,100.0,57600,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24544,2018-09-13 16:15:00,122.87,63.07,0.0,0.06,88.96,100.0,58500,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24545,2018-09-13 16:30:00,74.56,40.07,0.0,0.03,88.09,100.0,59400,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24546,2018-09-13 16:45:00,49.32,29.41,0.0,0.02,85.89,100.0,60300,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24547,2018-09-13 17:00:00,58.68,35.42,0.0,0.03,85.61,100.0,61200,dia_da_semana,quinta_feira,carga_maxima,13,37,9
24548,2018-09-13 17:15:00,54.4,34.74,0.0,0.02,84.28,100.0,62100,dia_da_semana,quinta_feira,carga_media,13,37,9
24549,2018-09-13 17:30:00,57.74,35.32,0.0,0.03,85.31,100.0,63000,dia_da_semana,quinta_feira,carga_media,13,37,9
24550,2018-09-13 17:45:00,32.69,3.28,0.14,0.01,99.5,100.0,63900,dia_da_semana,quinta_feira,carga_media,13,37,9
24551,2018-09-13 18:00:00,31.97,7.92,0.14,0.01,97.07,100.0,64800,dia_da_semana,quinta_feira,carga_media,13,37,9
24552,2018-09-13 18:15:00,41.22,26.71,0.0,0.02,83.92,100.0,65700,dia_da_semana,quinta_feira,carga_media,13,37,9
24553,2018-09-13 18:30:00,50.65,40.07,0.0,0.02,78.43,100.0,66600,dia_da_semana,quinta_feira,carga_media,13,37,9
24554,2018-09-13 18:45:00,46.3,28.66,0.0,0.02,85.03,100.0,67500,dia_da_semana,quinta_feira,carga_media,13,37,9
24555,2018-09-13 19:00:00,57.17,42.66,0.0,0.03,80.15,100.0,68400,dia_da_semana,quinta_feira,carga_media,13,37,9
24556,2018-09-13 19:15:00,54.76,39.82,0.0,0.03,80.88,100.0,69300,dia_da_semana,quinta_feira,carga_media,13,37,9
24557,2018-09-13 19:30:00,49.1,26.64,0.0,0.02,87.9,100.0,70200,dia_da_semana,quinta_feira,carga_media,13,37,9
24558,2018-09-13 19:45:00,46.8,25.27,0.0,0.02,87.99,100.0,71100,dia_da_semana,quinta_feira,carga_media,13,37,9
24559,2018-09-13 20:00:00,40.79,20.16,0.0,0.02,89.65,100.0,72000,dia_da_semana,quinta_feira,carga_media,13,37,9
24560,2018-09-13 20:15:00,47.95,26.75,0.0,0.02,87.33,100.0,72900,dia_da_semana,quinta_feira,carga_media,13,37,9
24561,2018-09-13 20:30:00,69.16,44.24,0.0,0.03,84.24,100.0,73800,dia_da_semana,quinta_feira,carga_media,13,37,9
24562,2018-09-13 20:45:00,49.82,27.29,0.0,0.02,87.7,100.0,74700,dia_da_semana,quinta_feira,carga_media,13,37,9
24563,2018-09-13 21:00:00,19.98,4.79,8.21,0.01,97.24,92.5,75600,dia_da_semana,quinta_feira,carga_media,13,37,9
24608,2018-09-14 08:15:00,33.34,31.43,0.0,0.02,72.76,100.0,29700,dia_da_semana,sexta_feira,carga_leve,14,37,9
24609,2018-09-14 08:30:00,50.9,50.83,0.0,0.02,70.76,100.0,30600,dia_da_semana,sexta_feira,carga_leve,14,37,9
24610,2018-09-14 08:45:00,63.58,52.7,0.0,0.03,76.99,100.0,31500,dia_da_semana,sexta_feira,carga_leve,14,37,9
24611,2018-09-14 09:00:00,49.32,27.14,0.0,0.02,87.61,100.0,32400,dia_da_semana,sexta_feira,carga_leve,14,37,9
24612,2018-09-14 09:15:00,47.41,25.02,0.0,0.02,88.44,100.0,33300,dia_da_semana,sexta_feira,carga_media,14,37,9
24613,2018-09-14 09:30:00,61.2,37.3,0.0,0.03,85.39,100.0,34200,dia_da_semana,sexta_feira,carga_media,14,37,9
24614,2018-09-14 09:45:00,45.79,24.48,0.0,0.02,88.19,100.0,35100,dia_da_semana,sexta_feira,carga_media,14,37,9
24615,2018-09-14 10:00:00,39.6,19.04,0.0,0.02,90.12,100.0,36000,dia_da_semana,sexta_feira,carga_media,14,37,9
24616,2018-09-14 10:15:00,41.18,21.38,0.0,0.02,88.75,100.0,36900,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24617,2018-09-14 10:30:00,52.06,38.59,0.0,0.02,80.34,100.0,37800,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24618,2018-09-14 10:45:00,55.19,38.3,0.0,0.03,82.16,100.0,38700,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24619,2018-09-14 11:00:00,50.4,33.12,0.0,0.02,83.57,100.0,39600,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24620,2018-09-14 11:15:00,56.05,36.18,0.0,0.03,84.02,100.0,40500,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24621,2018-09-14 11:30:00,55.4,36.76,0.0,0.03,83.33,100.0,41400,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24622,2018-09-14 11:45:00,64.48,42.3,0.0,0.03,83.61,100.0,42300,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24623,2018-09-14 12:00:00,63.4,52.63,0.0,0.03,76.94,100.0,43200,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24628,2018-09-14 13:15:00,47.34,23.83,3.1,0.02,89.32,99.79,47700,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24629,2018-09-14 13:30:00,54.76,36.79,0.0,0.03,83.01,100.0,48600,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24630,2018-09-14 13:45:00,68.29,48.89,0.0,0.03,81.31,100.0,49500,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24631,2018-09-14 14:00:00,58.46,38.56,0.0,0.03,83.48,100.0,50400,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24632,2018-09-14 14:15:00,66.31,43.27,0.0,0.03,83.75,100.0,51300,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24633,2018-09-14 14:30:00,60.98,37.87,0.0,0.03,84.95,100.0,52200,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24634,2018-09-14 14:45:00,67.68,45.86,0.0,0.03,82.78,100.0,53100,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24635,2018-09-14 15:00:00,61.49,41.62,0.0,0.03,82.81,100.0,54000,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24636,2018-09-14 15:15:00,48.24,26.68,0.0,0.02,87.51,100.0,54900,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24637,2018-09-14 15:30:00,61.06,37.73,0.0,0.03,85.07,100.0,55800,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24638,2018-09-14 15:45:00,65.99,44.42,0.0,0.03,82.96,100.0,56700,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24639,2018-09-14 16:00:00,58.03,40.1,0.0,0.03,82.27,100.0,57600,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24640,2018-09-14 16:15:00,65.81,39.85,0.0,0.03,85.54,100.0,58500,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24641,2018-09-14 16:30:00,111.78,56.16,0.0,0.05,89.36,100.0,59400,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24642,2018-09-14 16:45:00,106.16,51.44,0.0,0.05,89.99,100.0,60300,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24643,2018-09-14 17:00:00,48.13,28.69,0.0,0.02,85.9,100.0,61200,dia_da_semana,sexta_feira,carga_maxima,14,37,9
24644,2018-09-14 17:15:00,43.02,16.02,0.0,0.02,93.71,100.0,62100,dia_da_semana,sexta_feira,carga_media,14,37,9
24645,2018-09-14 17:30:00,62.5,34.85,0.0,0.03,87.34,100.0,63000,dia_da_semana,sexta_feira,carga_media,14,37,9
24646,2018-09-14 17:45:00,54.58,28.73,0.0,0.03,88.49,100.0,63900,dia_da_semana,sexta_feira,carga_media,14,37,9
24647,2018-09-14 18:00:00,34.99,14.44,0.0,0.02,92.44,100.0,64800,dia_da_semana,sexta_feira,carga_media,14,37,9
24648,2018-09-14 18:15:00,28.48,13.54,0.0,0.01,90.31,100.0,65700,dia_da_semana,sexta_feira,carga_media,14,37,9
24649,2018-09-14 18:30:00,29.05,14.08,0.0,0.01,89.99,100.0,66600,dia_da_semana,sexta_feira,carga_media,14,37,9
24650,2018-09-14 18:45:00,28.26,5.36,0.07,0.01,98.25,100.0,67500,dia_da_semana,sexta_feira,carga_media,14,37,9
24651,2018-09-14 19:00:00,27.0,3.13,0.22,0.01,99.33,100.0,68400,dia_da_semana,sexta_feira,carga_media,14,37,9
24652,2018-09-14 19:15:00,20.41,1.76,4.72,0.01,99.63,97.43,69300,dia_da_semana,sexta_feira,carga_media,14,37,9
24704,2018-09-15 08:15:00,34.02,31.72,0.0,0.02,73.14,100.0,29700,final_de_semana,sabado,carga_leve,15,37,9
24705,2018-09-15 08:30:00,33.44,32.4,0.0,0.02,71.82,100.0,30600,final_de_semana,sabado,carga_leve,15,37,9
24706,2018-09-15 08:45:00,38.3,28.3,0.0,0.02,80.43,100.0,31500,final_de_semana,sabado,carga_leve,15,37,9
24707,2018-09-15 09:00:00,48.78,22.36,0.0,0.02,90.9,100.0,32400,final_de_semana,sabado,carga_leve,15,37,9
24708,2018-09-15 09:15:00,33.05,8.39,0.0,0.02,96.93,100.0,33300,final_de_semana,sabado,carga_media,15,37,9
24709,2018-09-15 09:30:00,35.75,9.29,0.0,0.02,96.79,100.0,34200,final_de_semana,sabado,carga_media,15,37,9
24710,2018-09-15 09:45:00,35.14,8.39,0.0,0.02,97.27,100.0,35100,final_de_semana,sabado,carga_media,15,37,9
24711,2018-09-15 10:00:00,40.14,12.17,0.0,0.02,95.7,100.0,36000,final_de_semana,sabado,carga_media,15,37,9
24712,2018-09-15 10:15:00,33.8,9.18,0.0,0.02,96.5,100.0,36900,final_de_semana,sabado,carga_maxima,15,37,9
24713,2018-09-15 10:30:00,40.43,14.15,0.0,0.02,94.39,100.0,37800,final_de_semana,sabado,carga_maxima,15,37,9
24714,2018-09-15 10:45:00,33.01,8.28,0.0,0.02,97.0,100.0,38700,final_de_semana,sabado,carga_maxima,15,37,9
24715,2018-09-15 11:00:00,40.72,13.32,0.0,0.02,95.04,100.0,39600,final_de_semana,sabado,carga_maxima,15,37,9
24716,2018-09-15 11:15:00,41.22,14.36,0.0,0.02,94.43,100.0,40500,final_de_semana,sabado,carga_maxima,15,37,9
24717,2018-09-15 11:30:00,32.58,8.78,0.0,0.01,96.56,100.0,41400,final_de_semana,sabado,carga_maxima,15,37,9
24718,2018-09-15 11:45:00,40.39,15.48,0.0,0.02,93.38,100.0,42300,final_de_semana,sabado,carga_maxima,15,37,9
24724,2018-09-15 13:15:00,29.63,9.94,3.67,0.01,94.81,99.24,47700,final_de_semana,sabado,carga_maxima,15,37,9
24725,2018-09-15 13:30:00,40.97,14.9,0.0,0.02,93.98,100.0,48600,final_de_semana,sabado,carga_maxima,15,37,9
24726,2018-09-15 13:45:00,39.96,13.18,0.0,0.02,94.97,100.0,49500,final_de_semana,sabado,carga_maxima,15,37,9
24727,2018-09-15 14:00:00,36.65,13.46,0.0,0.02,93.87,100.0,50400,final_de_semana,sabado,carga_maxima,15,37,9
24728,2018-09-15 14:15:00,40.39,14.36,0.0,0.02,94.22,100.0,51300,final_de_semana,sabado,carga_maxima,15,37,9
24729,2018-09-15 14:30:00,40.39,14.0,0.0,0.02,94.48,100.0,52200,final_de_semana,sabado,carga_maxima,15,37,9
24730,2018-09-15 14:45:00,32.98,8.32,0.0,0.02,96.96,100.0,53100,final_de_semana,sabado,carga_maxima,15,37,9
24731,2018-09-15 15:00:00,37.84,12.38,0.0,0.02,95.04,100.0,54000,final_de_semana,sabado,carga_maxima,15,37,9
24732,2018-09-15 15:15:00,44.21,16.2,0.0,0.02,93.89,100.0,54900,final_de_semana,sabado,carga_maxima,15,37,9
24733,2018-09-15 15:30:00,42.37,14.87,0.0,0.02,94.36,100.0,55800,final_de_semana,sabado,carga_maxima,15,37,9
24734,2018-09-15 15:45:00,38.59,13.32,0.0,0.02,94.53,100.0,56700,final_de_semana,sabado,carga_maxima,15,37,9
24735,2018-09-15 16:00:00,33.08,9.11,0.0,0.02,96.41,100.0,57600,final_de_semana,sabado,carga_maxima,15,37,9
24736,2018-09-15 16:15:00,39.67,12.96,0.0,0.02,95.06,100.0,58500,final_de_semana,sabado,carga_maxima,15,37,9
24737,2018-09-15 16:30:00,40.72,13.36,0.0,0.02,95.02,100.0,59400,final_de_semana,sabado,carga_maxima,15,37,9
24738,2018-09-15 16:45:00,39.67,13.46,0.25,0.02,94.7,100.0,60300,final_de_semana,sabado,carga_maxima,15,37,9
24896,2018-09-17 08:15:00,25.78,27.43,0.0,0.01,68.49,100.0,29700,dia_da_semana,segunda_feira,carga_leve,17,38,9
24897,2018-09-17 08:30:00,63.11,56.09,0.0,0.03,74.75,100.0,30600,dia_da_semana,segunda_feira,carga_leve,17,38,9
24898,2018-09-17 08:45:00,45.76,40.64,0.0,0.02,74.77,100.0,31500,dia_da_semana,segunda_feira,carga_leve,17,38,9
24899,2018-09-17 09:00:00,56.34,31.25,0.0,0.03,87.45,100.0,32400,dia_da_semana,segunda_feira,carga_leve,17,38,9
24900,2018-09-17 09:15:00,56.48,30.67,0.0,0.03,87.88,100.0,33300,dia_da_semana,segunda_feira,carga_media,17,38,9
24901,2018-09-17 09:30:00,50.98,28.22,0.0,0.02,87.49,100.0,34200,dia_da_semana,segunda_feira,carga_media,17,38,9
24902,2018-09-17 09:45:00,47.34,25.06,0.0,0.02,88.38,100.0,35100,dia_da_semana,segunda_feira,carga_media,17,38,9
24903,2018-09-17 10:00:00,42.3,17.28,0.0,0.02,92.57,100.0,36000,dia_da_semana,segunda_feira,carga_media,17,38,9
24904,2018-09-17 10:15:00,43.02,18.86,0.0,0.02,91.59,100.0,36900,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24905,2018-09-17 10:30:00,55.19,32.58,0.0,0.03,86.11,100.0,37800,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24906,2018-09-17 10:45:00,56.63,34.7,0.0,0.03,85.27,100.0,38700,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24907,2018-09-17 11:00:00,62.96,37.51,0.0,0.03,85.91,100.0,39600,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24908,2018-09-17 11:15:00,49.79,30.17,0.0,0.02,85.52,100.0,40500,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24909,2018-09-17 11:30:00,56.88,39.2,0.0,0.03,82.34,100.0,41400,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24910,2018-09-17 11:45:00,48.17,31.79,0.0,0.02,83.46,100.0,42300,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24911,2018-09-17 12:00:00,45.79,35.21,0.0,0.02,79.27,100.0,43200,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24916,2018-09-17 13:15:00,50.98,29.63,1.4,0.02,86.46,99.96,47700,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24917,2018-09-17 13:30:00,74.77,46.04,0.0,0.03,85.15,100.0,48600,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24918,2018-09-17 13:45:00,115.49,58.79,0.0,0.05,89.12,100.0,49500,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24919,2018-09-17 14:00:00,114.12,58.86,0.0,0.05,88.87,100.0,50400,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24920,2018-09-17 14:15:00,96.23,48.78,0.0,0.04,89.19,100.0,51300,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24921,2018-09-17 14:30:00,111.64,51.41,0.0,0.05,90.83,100.0,52200,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24922,2018-09-17 14:45:00,97.85,52.34,0.0,0.04,88.18,100.0,53100,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24923,2018-09-17 15:00:00,121.14,59.0,0.0,0.06,89.9,100.0,54000,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24924,2018-09-17 15:15:00,85.9,47.27,0.0,0.04,87.61,100.0,54900,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24925,2018-09-17 15:30:00,108.5,50.72,0.0,0.05,90.59,100.0,55800,dia_da_semana,segunda_feira,carga_maxima,17,38,9
24926,2018-09-17 15:45:00,107.82,55.84,0.0,0.05,88.8,100.0,56700,dia_da_semana,segunda_feira,carga_maxima,17,38,9
